,ISIN,Tickers_YF,sector_T,Name,Ticker,Market,Currency,RICS,sector,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,ESG Score,totalEsg,environmentScore,socialScore,governanceScore,TRBC Industry Group Name,TRBC Economic Sector Name
1032,FR0000121204,MF,Investment Holding Companies,WENDEL,MF,Euronext Paris,EUR,MWDP.PA,Leisure & Recreation,77.5945723684211,89.6672048950454,81.3714788732394,81.9678591798192,,,,,Investment Holding Companies,Financials
1033,NL0015000N09,MFEB.MI,Broadcasting,MFE B,MFEB,Euronext Milan,EUR,MFEB.MI,Investment Holding Companies,50.286729036729,78.4080651070702,86.4570155547599,77.9081299212498,,,,,Media & Publishing,Consumer Cyclicals
1034,IT0005525347,MGSEX,Specialty Chemicals,MAGIS,MGS,Euronext Growth Milan,EUR,MGS.MI,Investment Holding Companies,,,,,27.81,0.0,0.0,0.0,Chemicals,Basic Materials
1035,FR0011277391,MHM.L,Commercial REITs,MYHOTELMATCH,MHM,Euronext Paris,EUR,MHM.PA,Investment Holding Companies,,,,,19.45,0.06,7.9,11.49,Residential & Commercial REITs,Real Estate
1036,FR001400AJ45,ML,Tires & Rubber Products,MICHELIN,ML,Euronext Paris,EUR,MICP.PA,Healthcare Facilities & Services,80.3138647699946,89.2510353532032,86.4258607198748,85.5153135386326,,,,,Automobiles & Auto Parts,Consumer Cyclicals
1037,FR0014005WE9,MLAAX,"Auto Vehicles, Parts & Service Retailers",AGENCE AUTO,MLAA,Euronext Access Paris,EUR,MLAA.EUA,Advanced Medical Equipment & Technology,,,,,20.01,2.0,10.12,7.9,Specialty Retailers,Consumer Cyclicals
1038,IE00BVGC3741,MLCO,Pharmaceuticals,MALIN CORP. PLC,MLC,Euronext Growth Dublin,EUR,MLCM.I,Recreational Products,,,,,20.28,1.9,8.22,10.16,Pharmaceuticals,Healthcare
1039,NL0012650535,MLPRX,Specialty Chemicals,PARX MATERIALS NV,MLPRX,Euronext Access Paris,EUR,MLPRXP.EUA,Business Support Supplies,,,,,40.05,0.0,0.0,0.0,Chemicals,Basic Materials
1040,FR0000130213,MMB.PA,Consumer Publishing,LAGARDERE SA,MMB,Euronext Paris,EUR,LAGA.PA,Consumer Lending,72.1768884268884,79.1974663785611,75.299882629108,76.8435884917646,,,,,Media & Publishing,Consumer Cyclicals
1041,FR0000053225,MMT,Broadcasting,METROPOLE TV,MMT,Euronext Paris,EUR,MMTP.PA,IT Services & Consulting,46.2118849618849,77.1479320296841,72.5647496087637,71.5271025541419,,,,,Media & Publishing,Consumer Cyclicals
1042,IT0005338139,MNLX.V,Apparel & Accessories,MONNALISA,MNL,Euronext Growth Milan,EUR,MONNA.MI,Heavy Machinery & Vehicles,41.5980829055454,60.8158767463114,25.8618769145084,47.2870913115876,,,,,Textiles & Apparel,Consumer Cyclicals
1043,IT0001469383,MNQ=F,Consumer Publishing,MONDADORI EDIT,MN,Euronext Milan,EUR,MOED.MI,Online Services,47.6671864171864,75.0581830328961,59.9073079524207,65.8954633024388,,,,,Media & Publishing,Consumer Cyclicals
1044,FR0010397901,MO,Industrial Machinery & Equipment,TRILOGIQ,ALTRI,Euronext Growth Paris,EUR,ALTRI.PA,Distillers & Wineries,,,,,23.99,4.66,12.98,6.35,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
1045,IT0004965148,MONC.MI,Apparel & Accessories,MONCLER,MONC,Euronext Milan,EUR,MONC.MI,Independent Power Producers,88.0243870167818,90.1058101579839,73.8150932887775,85.0506087631607,,,,,Textiles & Apparel,Consumer Cyclicals
1046,NO0003054108,MOWI.OL,Food Processing,MOWI,MOWI,Oslo Børs,NOK,MOWI.OL,Construction & Engineering,61.5528708586239,86.4480602492653,68.6141636141636,74.6347817388658,25.28,11.05,7.66,6.57,Food & Tobacco,Consumer Non-Cyclicals
1047,US58933Y1055,MRK,Pharmaceuticals,MERCK AND CO INC,MRK,Euronext Paris,EUR,MRK.N,Integrated Telecommunications Services,82.9811270600743,92.9441092029881,49.3470318501311,77.1737347341776,21.84,0.79,11.47,9.57,Pharmaceuticals,Healthcare
1048,ES0105025003,MRL.MC,Commercial REITs,MERLIN PROPERTIES,MRL,Euronext Lisbon,EUR,MRL.MC,Banks,55.0053844657305,58.8084155241853,54.7593140153755,56.0759024761329,,,,,Residential & Commercial REITs,Real Estate
1049,FR0000039620,MRNA,Consumer Goods Conglomerates,MERSEN,MRN,Euronext Paris,EUR,CBLP.PA,Electric Utilities,77.5476148957606,63.0502356789575,74.9532472613458,71.1504394755191,,,,,Consumer Goods Conglomerates,Consumer Non-Cyclicals
1050,LU1598757687,MT,Iron & Steel,ARCELORMITTAL SA,MT,"Euronext Amsterdam, Paris",EUR,MT.AS,Pharmaceuticals,83.1016153617548,90.380766949386,79.3732755222704,85.1155970087453,,,,,Metals & Mining,Basic Materials
1051,IT0004931058,MT.MI,Construction & Engineering,MAIRE TECNIMONT,MAIRE,Euronext Milan,EUR,MTCM.MI,"Courier, Postal, Air Freight & Land-based Logistics",66.4789483121731,84.2574000123093,59.6733898237657,71.1613828617619,,,,,Construction & Engineering,Industrials
1052,FR0000038606,MTUM,Heavy Machinery & Vehicles,MANITOU BF,MTU,Euronext Paris,EUR,MANP.PA,Recreational Products,36.5503756170541,66.8999191211592,50.6770344287949,51.9068484858549,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
1053,BMG0670A1099,MULN,Industrial Machinery & Equipment,AUTOSTORE HOLDINGS,AUTO,Oslo Børs,NOK,AUTO.OL,,20.0333277966435,44.4172302477533,53.469868173258,38.6617743888152,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
1054,NL00150003D3,MWTRX,Professional Information Services,MELTWATER,MWTR,Oslo Børs,NOK,MWTR.OL,Banks,16.1474043034968,38.5665512839555,38.1933842239185,33.1710613765964,,,,,Professional & Commercial Services,Industrials
1055,NO0010081235,NEL.OL,Renewable Fuels,NEL,NEL,Oslo Børs,NOK,NEL.OL,"Appliances, Tools & Housewares",31.8190493410479,37.6148632069684,56.5811965811966,41.8413669545314,,,,,Renewable Energy,Energy
1056,FR0011675362,NEOEN.PA,Independent Power Producers,NEOEN,NEOEN,Euronext Paris,EUR,NEOEN.PA,Business Support Services,44.8905958078938,59.1895151836734,59.1676447574334,53.1070068424071,,,,,Electric Utilities & IPPs,Utilities
1057,FR0000044448,NEX,Electrical Components & Equipment,NEXANS,NEX,Euronext Paris,EUR,NEXS.PA,Software,86.6582946410188,73.0171262147709,88.5690532081377,82.1086439978018,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
1058,IT0005366767,NEXI,Business Support Services,NEXI,NEXI,Euronext Milan,EUR,NEXII.MI,Electrical Components & Equipment,79.3105201109436,78.8741547353276,47.3926880693797,68.4045988350608,,,,,Professional & Commercial Services,Industrials
1059,FR0012650166,NHOA.PA,Renewable Energy Equipment & Services,NHOA,NHOA,Euronext Paris,EUR,NHOA.PA,Integrated Oil & Gas,5.51470588235293,31.9230769230769,27.9583333333333,20.3682255244755,,,,,Renewable Energy,Energy
1060,NO0005052605,NHYDY,Aluminum,NORSK HYDRO,NHY,Oslo Børs,NOK,NHY.OL,Investment Banking & Brokerage Services,76.1921956991468,92.0505107121431,96.3247863247863,87.5183474610145,,,,,Metals & Mining,Basic Materials
1061,FR0000120859,NKLA,Specialty Mining & Metals,IMERYS,NK,Euronext Paris,EUR,IMTP.PA,Renewable Energy Equipment & Services,87.9939373433491,88.5986471578901,69.9825899843505,83.8143287085194,,,,,Metals & Mining,Basic Materials
1062,NL0010773842,NN,Life & Health Insurance,NN GROUP,NN,Euronext Amsterdam,EUR,NN.AS,Semiconductors,81.9828139858093,75.6352860390127,89.4906140477219,82.0237543020693,,,,,Insurance,Financials
1064,NO0003055501,NOD.OL,Semiconductors,NORDIC SEMICONDUC,NOD,Oslo Børs,NOK,NOD.OL,Advertising & Marketing,54.9982325875183,54.6977169348404,46.1111111111111,52.5610969243168,,,,,Semiconductors & Semiconductor Equipment,Technology
1065,FI0009000681,NOK,Communications & Networking,NOKIA,NOKIA,Euronext Paris,EUR,NOKIA.HE,Investment Holding Companies,68.5706411078488,87.5317617683777,91.5930723187125,84.9165478372611,,,,,Communications & Networking,Technology
1066,PTZON0AM0006,NOS.LS,Integrated Telecommunications Services,"NOS, SGPS",NOS,Euronext Lisbon,EUR,NOS.LS,Investment Holding Companies,79.891987187949,72.2841129889935,32.755991285403,63.3516015498323,,,,,Telecommunications Services,Technology
1067,NO0003679102,NRC,Construction & Engineering,NRC GROUP,NRC,Oslo Børs,NOK,NRC.OL,"Medical Equipment, Supplies & Distribution",49.8355516007154,44.0286482125421,57.8327228327228,49.8346380440894,,,,,Construction & Engineering,Industrials
1068,FR0000121691,NRG,Broadcasting,NRJ GROUP,NRG,Euronext Paris,EUR,SONO.PA,"Medical Equipment, Supplies & Distribution",,,,,32.16,17.08,9.42,5.67,Media & Publishing,Consumer Cyclicals
1069,FR0004050250,NRO,IT Services & Consulting,NEURONES,NRO,Euronext Paris,EUR,NRO.PA,Shipbuilding,,,,,17.42,4.06,4.1,4.63,Software & IT Services,Technology
1070,NL0015000RT3,NRP,"Real Estate Rental, Development & Operations",NEPI ROCKCASTLE,NRP,Euronext Amsterdam,EUR,NRPJ.J,Paper Packaging,84.3793535065033,77.1763917317294,41.1673414304993,67.7048089320722,,,,,Real Estate Operations,Real Estate
1071,GRS802003004,NRST.MI,Software,NEUROSOFT,NRST,Euronext Growth Milan,EUR,NRST.MI,Electric Utilities,10.6445312499999,48.1131484794275,10.4817204301075,25.4988493039347,,,,,Software & IT Services,Technology
1072,NL0012365084,NSIT,Commercial REITs,NSI N.V.,NSI,Euronext Amsterdam,EUR,NSTEc.AS,Auto & Truck Manufacturers,71.1836554857463,41.1400714524753,63.4495174996399,59.6102913728268,,,,,Residential & Commercial REITs,Real Estate
1073,NO0010861115,NSKOG.OL,Paper Products,NORSKE SKOG,NSKOG,Oslo Børs,NOK,NSKOG.OL,Diversified Mining,24.1800747412202,39.4045676556206,18.3333333333333,27.4051026493051,,,,,Paper & Forest Products,Basic Materials
1074,PTCOR0AE0006,NVDA,Forest & Wood Products,CORTICEIRA AMORIM,COR,Euronext Lisbon,EUR,CORA.LS,,77.4054398473903,84.9595600392473,68.3115468409586,77.5193580641712,13.45,2.26,5.16,6.03,Paper & Forest Products,Basic Materials
1075,PTPTI0AM0006,NVG,Paper Products,THE NAVIGATOR COMP,NVG,Euronext Lisbon,EUR,NVGR.LS,Computer Hardware,83.1574256496857,73.6430387432171,54.6078431372549,73.4131522271358,,,,,Paper & Forest Products,Basic Materials
1076,IT0005385213,NWL,Food Processing,NEWLAT FOOD,NWL,Euronext Milan,EUR,NWLF.MI,Communications & Networking,40.7663643843319,39.3568508654057,50.3556510323427,42.6353235893478,13.67,6.22,4.03,3.42,Food & Tobacco,Consumer Non-Cyclicals
1077,FR0010112524,NXI.PA,"Real Estate Rental, Development & Operations",NEXITY,NXI,Euronext Paris,EUR,NEXI.PA,Renewable Energy Equipment & Services,78.9600457541382,83.4490805630783,51.0221048513302,71.4600449020814,,,,,Real Estate Operations,Real Estate
1078,BE0003735496,OBEL.BR,Wireless Telecommunications Services,ORANGE BELGIUM,OBEL,Euronext Brussels,EUR,OBEL.BR,"Hotels, Motels & Cruise Lines",38.2890838455405,47.8598065441149,61.4830792829067,49.5261237172802,,,,,Telecommunications Services,Technology
1079,NL0010558797,OCI.AS,Agricultural Chemicals,OCI,OCI,Euronext Amsterdam,EUR,OCI.AS,Industrial Machinery & Equipment,72.7068536303836,67.8799942265329,76.4299774353065,71.7080618081067,,,,,Chemicals,Basic Materials
1080,FR0000062234,ODET.PA,Entertainment Production,COMPAGNIE ODET,ODET,Euronext Paris,EUR,ODET.PA,Banks,53.0396742896742,58.002268114447,32.1341940532081,47.6165050945112,,,,,Media & Publishing,Consumer Cyclicals
1081,NO0003399917,ODFB.OL,Oil & Gas Transportation Services,ODFJELL SER. B,ODFB,Oslo Børs,NOK,ODFB.OL,Oil & Gas Transportation Services,57.6496392496392,64.8051986050535,60.018315018315,61.1452814065243,,,,,Oil & Gas Related Equipment and Services,Energy
1082,NO0003399909,ODFL,Oil & Gas Transportation Services,ODFJELL SER. A,ODF,Oslo Børs,NOK,ODF.OL,"Medical Equipment, Supplies & Distribution",57.6496392496392,64.8051986050535,60.018315018315,61.1452814065243,,,,,Oil & Gas Related Equipment and Services,Energy
1083,IE00B1WV4493,OIZ.IR,Fishing & Farming,ORIGIN ENT. PLC,OIZ,Euronext Growth Dublin,EUR,OGN.I,Drug Retailers,45.580576964066,54.9534022232608,90.1880952380952,61.4649048957567,,,,,Food & Tobacco,Consumer Non-Cyclicals
1084,FR0000120321,OJ=F,Personal Products,L''OREAL,OR,Euronext Paris,EUR,OREP.PA,Industrial Machinery & Equipment,79.3000000000001,89.2006369595654,75.177034428795,83.1353368070859,,,,,Personal & Household Products & Services,Consumer Non-Cyclicals
1085,FR0000133308,OJ=F,Integrated Telecommunications Services,ORANGE,ORA,Euronext Paris,EUR,ORAN.PA,Software,85.9245735838903,89.8071076841533,52.9669405320813,79.2518502567464,,,,,Telecommunications Services,Technology
1086,IT0003683528,OJM.MI,Employment Services,OPENJOBMETIS,OJM,Euronext Milan,EUR,OJM.MI,Oil & Gas Transportation Services,29.263429711808,81.3950749507453,83.2601344631419,69.7665738539641,,,,,Professional & Commercial Services,Industrials
1087,FR0010428771,OLGAX,Leisure & Recreation,OL GROUPE,OLG,Euronext Paris,EUR,OLG.PA,Wireless Telecommunications Services,,,,,21.61,2.7,10.63,7.68,Hotels & Entertainment Services,Consumer Cyclicals
1088,NO0005638858,OLT.OL,"Real Estate Rental, Development & Operations",OLAV THON EIENDOMS,OLT,Oslo Børs,NOK,OLT.OL,Renewable Fuels,17.5561218819418,17.4388423853092,14.6825396825396,16.5770165626924,,,,,Real Estate Operations,Real Estate
1089,BE0974276082,ONTEX.BR,Personal Products,ONTEX GROUP,ONTEX,Euronext Brussels,EUR,ONTEX.BR,Industrial Machinery & Equipment,62.8,69.6543261275403,61.4562362189627,65.8382206535949,,,,,Personal & Household Products & Services,Consumer Non-Cyclicals
1090,NO0003733800,ORK.OL,Food Processing,ORKLA,ORK,Oslo Børs,NOK,ORK.OL,Apparel & Accessories,97.9403578071655,89.9594480182791,84.6031746031746,90.8536293295719,19.05,6.65,7.31,5.09,Food & Tobacco,Consumer Non-Cyclicals
1091,FR0000184798,ORP.PA,Healthcare Facilities & Services,ORPEA,ORP,Euronext Paris,EUR,ORP.PA,"Auto, Truck & Motorcycle Parts",79.4648807143809,86.8487973406098,57.9254694835681,74.7690617220334,30.81,3.19,20.03,7.59,Healthcare Providers & Services,Healthcare
1092,IT0005138703,ORSTED.CO,Food Retail & Distribution,ORSERO,ORS,Euronext Milan,EUR,ORSO.MI,"Auto, Truck & Motorcycle Parts",50.4431330101198,42.6325148332341,88.2949437084775,57.9254218954524,16.38,5.97,6.17,4.24,Food & Drug Retailing,Consumer Non-Cyclicals
1095,BE0974294267,OTP.BD,Diversified Mining,NYRSTAR,NYR,Euronext Brussels,EUR,NYR.BR,Investment Holding Companies,48.4100351380932,41.5368481394934,49.5477050715911,45.9232553610709,17.43,0.99,8.15,8.3,Metals & Mining,Basic Materials
1096,FR0014005HJ9,OVH.PA,IT Services & Consulting,OVH,OVH,Euronext Paris,EUR,OVH.PA,Casinos & Gaming,60.4328704137051,52.9105113064314,67.1163656769717,60.5281492974084,,,,,Software & IT Services,Technology
1097,IT0005043507,OVS,Apparel & Accessories,OVS,OVS,Euronext Milan,EUR,OVS.MI,Casinos & Gaming,83.7598512320884,83.219921350356,67.5223773720014,78.8116184642535,,,,,Textiles & Apparel,Consumer Cyclicals
1098,BE0003846632,OXUR.BR,Biotechnology & Medical Research,OXURION,OXUR,Euronext Brussels,EUR,OXUR.BR,Specialty Chemicals,13.3238636363636,68.7589624978083,29.0240628894641,39.0078982890253,,,,,Biotechnology & Medical Research,Healthcare
1099,FR0000053514,PCAR,Pharmaceuticals,PCAS,PCA,Euronext Paris,EUR,PCAS.PA,Water & Related Utilities,,,,,27.77,8.36,10.99,8.42,Pharmaceuticals,Healthcare
1100,US7134481081,PEP,Non-Alcoholic Beverages,PEPSICO,PEP,Traded not listed Brussels,USD,PEP.OQ,Investment Management & Fund Operators,84.6723730999424,89.7658031301458,90.1341720905181,88.3436924373576,15.94,4.91,6.55,4.48,Beverages,Consumer Non-Cyclicals
1101,FR0000064784,PEUG.PA,Investment Management & Fund Operators,PEUGEOT INVEST,PEUG,Euronext Paris,EUR,PEUG.PA,Commodity Chemicals,21.4826670824171,36.1228953997083,34.8554381846635,33.4837383327607,,,,,Investment Banking & Investment Services,Financials
1102,IT0005274094,PHNX.L,Pharmaceuticals,PHARMANUTRA,PHN,Euronext Milan,EUR,PHNU.MI,Casinos & Gaming,1.68350168350168,27.5432171860313,38.9278752436647,25.1951208074428,,,,,Pharmaceuticals,Healthcare
1103,PTPTC0AM0009,PHR,Integrated Telecommunications Services,PHAROL,PHR,Euronext Lisbon,EUR,PHRA.LS,Software,6.14941148210425,23.6868727409116,42.7777777777777,25.1834754698078,,,,,Telecommunications Services,Technology
1104,IT0003073266,PIAFX,Auto & Truck Manufacturers,PIAGGIO,PIA,Euronext Milan,EUR,PIA.MI,Electrical Components & Equipment,64.7017675708404,72.5729657813209,41.5447348530055,62.3312560165876,,,,,Automobiles & Auto Parts,Consumer Cyclicals
1105,FR0013318813,PID,Electronic Equipment & Parts,PARAGON ID,PID,Euronext Paris,EUR,PID.PA,Industrial Machinery & Equipment,23.2316117637515,40.7497778001375,21.0909601061116,28.2081718273312,,,,,Electronic Equipment & Parts,Technology
1106,FR0000066755,PIGIX,Heavy Machinery & Vehicles,HAULOTTE GROUP,PIG,Euronext Paris,EUR,PYHE.PA,Banks,47.7599288654021,40.4580661278264,23.7075508607198,38.1829230949738,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
1107,NO0010743545,PIK,Home Furnishings Retailers,KID,KID,Oslo Børs,NOK,KID.OL,Fishing & Farming,77.3262952791285,65.4327847724794,26.3247863247863,52.7327341874021,,,,,Specialty Retailers,Consumer Cyclicals
1108,NO0010209331,PLX,Multiline Insurance & Brokers,PROTECTOR FORSIKRG,PROT,Oslo Børs,NOK,PROT.OL,Biotechnology & Medical Research,8.03391053391053,38.2768006438438,27.0624721106648,29.7586838825812,,,,,Insurance,Financials
1109,NL0010391025,PLXP,Pharmaceuticals,PHARMING GROUP,PHARM,Euronext Amsterdam,EUR,PHAR.AS,Computer & Electronics Retailers,17.5194931773879,54.4942639265491,67.2207019059964,50.0365859530745,,,,,Pharmaceuticals,Healthcare
1110,NL0009739416,PNL.AS,"Courier, Postal, Air Freight & Land-based Logistics",POSTNL,PNL,Euronext Amsterdam,EUR,PTNL.AS,Integrated Oil & Gas,80.5360799501424,83.3522607078837,82.1809213631643,82.0520446353097,,,,,Freight & Logistics Services,Industrials
1111,BE0003838555,PNSBX,Healthcare Facilities & Services,UCARE SERVICES BEL,PNSB,Euronext Access Brussels,EUR,PNSB.EUB,Government & Government Finance,,,,,26.55,0.0,0.0,0.0,Healthcare Providers & Services,Healthcare
1113,NO0010735681,PPG,"Real Estate Rental, Development & Operations",PIONEER PROPERTY,PPG,Euronext Expand Oslo,NOK,PPGP_p.OL,Personal Services,,,,,24.33,9.32,7.69,7.32,Real Estate Operations,Real Estate
1114,US69355L1098,PPLA11.SA,Investment Management & Fund Operators,PPLA European Unit,PPLA,Euronext Amsterdam,EUR,PPLAu.AS,Industrial Machinery & Equipment,,,,,31.8,0.0,0.0,0.0,Investment Banking & Investment Services,Financials
1115,FR0000061459,PRGO,Electrical Components & Equipment,PERRIER (GERARD),PERR,Euronext Paris,EUR,GPIF.PA,Entertainment Production,,,,,36.74,3.76,21.38,11.59,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
1116,NO0010893902,PROX.BR,Fishing & Farming,PROXIMAR SEAFOOD,PROXI,Euronext Growth Oslo,NOK,PROXI.OL,"Medical Equipment, Supplies & Distribution",,,,,18.05,4.01,7.73,6.3,Food & Tobacco,Consumer Non-Cyclicals
1117,BE0003810273,PROX.BR,Integrated Telecommunications Services,PROXIMUS,PROX,Euronext Brussels,EUR,PROX.BR,Apparel & Accessories,68.5370356863152,75.9064003441019,55.2029914529914,68.9202649638744,18.05,4.01,7.73,6.3,Telecommunications Services,Technology
1118,IT0003850929,PRT,Computer Hardware,ESPRINET,PRT,Euronext Milan,EUR,PRT.MI,Biotechnology & Medical Research,22.8273267326732,54.6869668324361,72.807813183753,52.3564081969101,,,,,"Computers, Phones & Household Electronics",Technology
1119,BE0003858751,PRUAX,Industrial Machinery & Equipment,JENSEN-GROUP,JEN,Euronext Brussels,EUR,JEN.BR,Investment Management & Fund Operators,,,,,29.08,13.22,9.34,5.59,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
1120,NL0013654783,PRX.AS,Online Services,PROSUS,PRX,Euronext Amsterdam,EUR,PRX.AS,Biotechnology & Medical Research,62.1595510064419,63.716362611252,74.8388086472198,68.6468830735,,,,,Software & IT Services,Technology
1121,IT0005305443,PSA,Leisure & Recreation,PORTALE SARDEGNA,PSA,Euronext Growth Milan,EUR,PSAR.MI,Real Estate Services,,,,,12.3,4.51,2.55,5.24,Hotels & Entertainment Services,Consumer Cyclicals
1122,GG00BPFJTF46,PSHG,Closed End Funds,PERSHING,PSH,Euronext Amsterdam,USD,PSH.AS,Food Processing,11.1111111111111,31.3604040221034,45.1724137931034,36.3953244060125,,,,,Collective Investments,Financials
1123,DE000PSM7770,PSMPX,Broadcasting,PROSIEBENSAT,PSMP,Traded not listed Brussels,EUR,PSMGn.DE,Biotechnology & Medical Research,42.8872141372141,65.6683620674082,95.2547246697728,73.9674740016095,24.72,4.97,9.17,7.15,Media & Publishing,Consumer Cyclicals
1124,IT0005373789,PSX,Biotechnology & Medical Research,PHILOGEN,PHIL,Euronext Milan,EUR,PHIL.MI,"Real Estate Rental, Development & Operations",,,,,29.35,16.39,7.0,5.96,Biotechnology & Medical Research,Healthcare
1125,IE00BWB8X525,PTSB.IR,Banks,PERM. TSB GP. HOLD,PTSB,Euronext Dublin,EUR,PTSB.I,Corporate Financial Services,24.3409701966387,48.2744528879761,23.6865497076023,35.9763862354889,,,,,Banking Services,Financials
1126,IT0005337958,PVNC,Industrial Machinery & Equipment,PIOVAN,PVN,Euronext Milan,EUR,PVNA.MI,Apparel & Accessories,34.3583181011001,67.6426873145687,81.4906313402554,60.2110515147497,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
1127,FR0012613610,PWG.PA,Electronic Equipment & Parts,PRODWAYS,PWG,Euronext Paris,EUR,PWG.PA,Corporate Financial Services,21.8820569991138,25.3273457063561,31.5565336463223,25.8446794858294,,,,,Electronic Equipment & Parts,Technology
1128,IT0005366551,QBTS,Industrial Machinery & Equipment,W ANTARES VISION,WAV,Euronext Milan,EUR,ANV_t.MI,Integrated Telecommunications Services,37.1445393884213,39.9138415947035,38.1919083422842,38.4769471928167,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
1129,FR0000120560,QDT.PA,IT Services & Consulting,QUADIENT,QDT,Euronext Paris,EUR,QDT.PA,Apparel & Accessories Retailers,76.031944938461,93.0397252090799,90.3514947454341,89.4348367307518,,,,,Software & IT Services,Technology
1130,FR0000064578,QYLD,Commercial REITs,COVIVIO,COV,Euronext Paris,EUR,CVO.PA,,96.5102138908916,44.1781293464301,86.8992566510172,77.5941233878658,,,,,Residential & Commercial REITs,Real Estate
1131,NL0011585146,RACE,Auto & Truck Manufacturers,FERRARI,RACE,Euronext Milan,EUR,RACE.MI,Commodity Chemicals,55.7895430198974,67.3311601132086,68.0164697457931,63.5623755751176,24.76,6.05,12.3,6.4,Automobiles & Auto Parts,Consumer Cyclicals
1132,IT0005379737,RAD,Home Furnishings,RADICI,RAD,Euronext Growth Milan,EUR,RADIC.MI,"Real Estate Rental, Development & Operations",,,,,25.41,0.0,0.0,0.0,Household Goods,Consumer Cyclicals
1133,NL0000379121,RAND,Employment Services,RANDSTAD NV,RAND,Euronext Amsterdam,EUR,RAND.AS,Biotechnology & Medical Research,60.2802698575293,85.140019430008,84.8071839894269,79.1843499795659,,,,,Professional & Commercial Services,Industrials
1134,FR0000039091,RBT,Specialty Chemicals,ROBERTET,RBT,Euronext Paris,EUR,ROBF.PA,Environmental Services & Equipment,45.8492790092155,64.1188589409552,30.8065336463223,49.4165613427894,,,,,Chemicals,Basic Materials
1135,FR0000130395,RCON,Distillers & Wineries,REMY COINTREAU,RCO,Euronext Paris,EUR,RCOP.PA,Leisure & Recreation,94.5938795938795,54.122250028334,52.3112437506376,65.6984410271957,,,,,Beverages,Consumer Non-Cyclicals
1136,IT0004931496,RCS,Consumer Publishing,RCS MEDIAGROUP,RCS,Euronext Milan,EUR,RCSM.MI,Investment Holding Companies,16.3244975744975,30.6077205307066,47.5112384134941,35.1897747058202,,,,,Media & Publishing,Consumer Cyclicals
1137,FR0000121634,RE,Construction & Engineering,COLAS,RE,Euronext Paris,EUR,COLP.PA,Miscellaneous Specialty Retailers,25.1129598698017,29.0984357428957,35.0351907558611,29.1929592462987,18.06,1.4,6.67,9.99,Construction & Engineering,Industrials
1138,NO0010112675,RECSI.OL,Commodity Chemicals,REC SILICON,RECSI,Oslo Børs,NOK,RECSI.OL,Fishing & Farming,27.7138620494886,27.8184503888915,30.6593406593406,28.4138441083818,,,,,Chemicals,Basic Materials
1139,BE0003656676,RECT.BR,Commodity Chemicals,RECTICEL,RECT,Euronext Brussels,EUR,RECT.BR,Construction Materials,47.4741293253906,39.2769545253151,56.3247863247863,46.3445900300832,,,,,Chemicals,Basic Materials
1140,FR0000052516,REI,Fishing & Farming,VILMORIN&CIE,RIN,Euronext Paris,EUR,VILM.PA,Investment Management & Fund Operators,78.5281210264188,82.2078312353506,42.5123239436619,70.7800025940264,,,,,Food & Tobacco,Consumer Non-Cyclicals
1141,LU0383812293,REINA.AS,Corporate Financial Services,REINET INVESTMENTS,REINA,Euronext Amsterdam,EUR,REIT.LU,Paper Packaging,13.6606353533699,8.44176120791009,40.5172413793103,20.7404519465603,,,,,Banking Services,Financials
1142,PTREL0AM0008,RENE,Electric Utilities,REN,RENE,Euronext Lisbon,EUR,RENE.LS,Pharmaceuticals,60.1216253830374,79.9319568216374,86.8300653594771,73.2370930946924,,,,,Electric Utilities & IPPs,Utilities
1143,FR0000121121,RF,Investment Management & Fund Operators,EURAZEO,RF,Euronext Paris,EUR,EURA.PA,Forest & Wood Products,42.6608047531895,76.2795352934529,54.3624804381846,61.3560085496122,16.08,1.6,7.03,7.44,Investment Banking & Investment Services,Financials
1144,FR0000121220,RIG,Restaurants & Bars,SODEXO,SW,Euronext Paris,EUR,EXHO.PA,Semiconductors,77.2385339653506,86.9395234395234,71.3432302826242,79.7844694149191,24.57,0.0,0.0,0.0,Hotels & Entertainment Services,Consumer Cyclicals
1145,FR0000120693,RIOT,Distillers & Wineries,PERNOD RICARD,RI,Euronext Paris,EUR,PERP.PA,Property & Casualty Insurance,80.0811525811525,70.0009873968098,75.2191102948678,74.2878894621034,,,,,Beverages,Consumer Non-Cyclicals
1146,NL0006237562,RKDA,Construction & Engineering,ARCADIS,ARCAD,Euronext Amsterdam,EUR,ARDS.AS,"Passenger Transportation, Ground & Sea",84.7164059969241,91.9897263551017,72.6266263382783,84.1687929237943,,,,,Construction & Engineering,Industrials
